,0
0,I
1,have
2,searched
3,into
4,google
5,and
6,found
7,some
8,contradiction
9,.
10,Does
11,xlwt
12,support
13,xlsx
14,file
15,(MS
16,office
17,2007
18,).
19,I
20,heard
21,that
22,xlwt
23,0
24,.7.4
25,support
26,xlsx
27,file
28,.
29,Does
30,anyone
31,tried
32,xlsx
33,file
34,writing
35,operation
36,with
37,xlwt
38,0
39,.7.4
40,The
41,purpose
42,of
43,this
44,question
45,is
46,",I"
47,do
48,not
49,have
50,permission
51,to
52,install
53,library
54,if
55,I
56,need
57,to
58,install
59,I
60,need
61,to
62,provide
63,more
64,detail
65,info
66,.
67,I
68,need
69,to
70,write
71,xlsx
72,file
73,in
74,python
75,.So
76,if
77,anyone
78,has
79,done
80,similar
81,thing
82,it
83,will
84,help
85,to
86,provide
87,better
88,inforamtion
89,I
90,have
91,looked
92,into
93,this
94,wiki
95,page
96,.
97,https
98,://pypi.python.org/pypi/xlwt
99,But
100,did
101,not
102,find
103,that
104,it
105,support
106,xlsx
107,file
108,or
109,Should
110,I
111,use
112,https
113,://pypi.python.org/pypi/openpyxl
114,for
115,writing
116,xlsx
117,File
