,0
0,Your
1,original
2,idea
3,will
4,work
5,if
6,you
7,instead
8,call
9,these
10,functions
11,and
12,then
13,add
14,their
15,return
16,values
17,","
18,rather
19,than
20,trying
21,to
22,add
23,them
24,themselves
25,;
26,This
27,is
28,because
29,f
30,and
31,g
32,are
33,actually
34,LambdaTypes
35,","
36,and
37,the
38,()
39,operator
40,calls
41,them
42,","
43,allowing
44,the
45,+
46,operator
47,to
48,add
49,their
50,return
51,values
52,.
53,When
54,you
55,use
56,the
57,+
58,operator
59,on
60,them
61,directly
62,","
63,the
64,+
65,operator
66,doesn
67,'t
68,know
69,how
70,to
71,add
72,two
73,LambdaTypes
74,.
75,EDIT
76,To
77,add
78,a
79,little
80,more
81,;
82,the
83,reason
84,doesn
85,'t
86,work
87,is
88,because
89,you
90,are
91,","
92,again
93,","
94,trying
95,to
96,add
97,together
98,two
99,function
100,objects
101,.
102,However
103,","
104,your
105,example
106,of
107,WILL
108,work
109,","
110,because
111,this
112,will
113,simply
114,return
115,another
116,function
117,object
118,","
119,which
120,is
121,then
122,called
123,with
124,an
125,argument
126,of
127,value
128,10
129,in
130,your
131,statement
