,0
0,I
1,have
2,a
3,list
4,of
5,numbers
6,in
7,Python
8,.
9,It
10,looks
11,like
12,this
13,:
14,I
15,want
16,to
17,keep
18,all
19,the
20,numbers
21,which
22,are
23,within
24,+
25,or
26,-
27,7
28,of
29,each
30,other
31,and
32,discard
33,the
34,rest
35,.
36,Is
37,there
38,a
39,simple
40,way
41,to
42,do
43,this
44,in
45,Python
46,?
47,I
48,have
49,read
50,about
51,the
52,list
53,filter
54,method
55,but
56,am
57,not
58,sure
59,how
60,to
61,get
62,what
63,I
64,want
65,working
66,with
67,it
68,.
69,I
70,am
71,new
72,to
73,Python
74,.
75,Update
76,Output
77,would
78,ideally
79,be
80,"[84, 86, 87, 89, 90]"
81,and
82,another
83,list
84,"[997, 999, 1000, 1002]"
85,.
86,I
87,want
88,to
89,retrieve
90,the
91,sequences
92,and
93,not
94,the
95,outliers
96,.
97,Hope
98,this
99,makes
100,sense
101,.
