,0
0,Many
1,-core
2,Engine
3,(MCE)
4,has
5,been
6,released
7,for
8,Perl
9,.
10,MCE
11,does
12,quite
13,well
14,at
15,this
16,","
17,even
18,when
19,reading
20,directly
21,from
22,disk
23,with
24,8
25,workers
26,(cold
27,cache
28,).
29,Compare
30,to
31,wf_mmap
32,.
33,MCE
34,follows
35,a
36,bank
37,queuing
38,model
39,when
40,reading
41,input
42,data
43,.
44,Look
45,under
46,the
47,images
48,folder
49,for
50,slides
51,on
52,it
53,.
54,The
55,source
56,code
57,is
58,hosted
59,at
60,http
61,://code.google.com/p/many-core-engine-perl/
62,The
63,perl
64,documentation
65,can
66,be
67,read
68,at
69,https
70,://metacpan.org/module/MCE
71,An
72,implementation
73,of
74,the
75,Wide
76,Finder
77,with
78,MCE
79,is
80,provided
81,under
82,examples
83,/tbray/
84,https
85,://metacpan.org/source/MARIOROY/MCE-1.514/examples/tbray/
86,Enjoy
87,MCE
88,.
