,0
0,The
1,short
2,answer: 1)
3,backwards
4,compatibility
5,and
6,2
7,)
8,there
9,'s
10,not
11,enough
12,of
13,a
14,difference
15,for
16,it
17,to
18,really
19,matter
20,.
21,For
22,a
23,more
24,detailed
25,explanation
26,","
27,read
28,on
29,.
30,The
31,idiomatic
32,Python
33,approach
34,to
35,such
36,operations
37,is
38,special
39,methods
40,which
41,aren
42,'t
43,intended
44,to
45,be
46,called
47,directly
48,.
49,For
50,example
51,","
52,to
53,make
54,x
55,+
56,y
57,work
58,for
59,your
60,own
61,class
62,","
63,you
64,write
65,a
66,__add__
67,method
68,.
69,To
70,make
71,sure
72,that
73,int
74,(spam)
75,properly
76,converts
77,your
78,custom
79,class
80,","
81,write
82,a
83,__int__
84,method
85,.
86,To
87,make
88,sure
89,that
90,len
91,(foo)
92,does
93,something
94,sensible
95,","
96,write
97,a
98,__len__
99,method
100,.
101,This
102,is
103,how
104,things
105,have
106,always
107,been
108,with
109,Python
110,","
111,and
112,I
113,think
114,it
115,makes
116,a
117,lot
118,of
119,sense
120,for
121,some
122,things
123,.
124,In
125,particular
126,","
127,this
128,seems
129,like
130,a
131,sensible
132,way
133,to
134,implement
135,operator
136,overloading
137,.
138,As
139,for
140,the
141,rest
142,","
143,different
144,languages
145,disagree
146,;
147,in
148,Ruby
149,you
150,'d
151,convert
152,something
153,to
154,an
155,integer
156,by
157,calling
158,spam
159,.to_i
160,directly
161,instead
162,of
163,saying
164,int
165,(spam).
166,You
167,'re
168,right
169,that
170,Python
171,is
172,an
173,extremely
174,object
175,-oriented
176,language
177,and
178,that
179,having
180,to
181,call
182,an
183,external
184,function
185,on
186,an
187,object
188,to
189,get
190,its
191,length
192,seems
193,odd
194,.
195,On
196,the
197,other
198,hand
199,","
200,len
201,(silly_walks)
202,isn
203,'t
204,any
205,more
206,onerous
207,than
208,silly_walks
209,".len(),"
210,and
211,Guido
212,has
213,said
214,that
215,he
216,actually
217,prefers
218,it
219,(http://mail.python.org/pipermail/python-3000/2006-November/004643.html).
