,0
0,This
1,seems
2,like
3,a
4,really
5,simple
6,question
7,but
8,I
9,can
10,'t
11,find
12,a
13,good
14,answer
15,anywhere
16,.
17,How
18,might
19,I
20,multiply
21,(in
22,place
23,)
24,select
25,columns
26,(perhaps
27,selected
28,by
29,a
30,list
31,)
32,by
33,a
34,scalar
35,using
36,numpy
37,?
38,E
39,.g.
40,Multiply
41,columns
42,0
43,and
44,2
45,by
46,4
47,Currently
48,I
49,am
50,doing
51,this
52,in
53,multiple
54,steps
55,but
56,I
57,feel
58,like
59,there
60,must
61,be
62,a
63,better
64,way
65,especially
66,if
67,the
68,list
69,gets
70,larger
71,.
72,Current
73,way
74,:
