,0
0,To
1,do
2,the
3,same
4,trick
5,described
6,below
7,for
8,Windows
9,in
10,OS
11,X
12,","
13,create
14,this
15,shell
16,script
17,Call
18,it
19,ipython
20,-notebook.command
21,and
22,make
23,it
24,executable
25,.
26,Put
27,it
28,in
29,the
30,directory
31,you
32,want
33,to
34,work
35,in
36,","
37,then
38,double
39,-click
40,it
41,.
