,0
0,Your
1,dict
2,values
3,are
4,not
5,put
6,in
7,lazily
8,","
9,which
10,means
11,it
12,always
13,creates
14,the
15,dict
16,whether
17,you
18,look
19,up
20,'ac'
21,or
22,not
23,.
24,As
25,such
26,","
27,you
28,can
29,'t
30,just
31,look
32,up
33,'a'
34,in
35,your
36,recursive
37,call
38,--
39,you
40,have
41,to
42,make
43,the
44,dict
45,(recursing
46,another
47,layer
48,)
49,first
50,.
51,You
52,'ll
53,have
54,to
55,write
56,this
57,code
58,another
59,way
60,.
