,0
0,I
1,'d
2,like
3,to
4,know
5,do
6,I
7,normalize
8,a
9,URL
10,in
11,python
12,.
13,For
14,example
15,","
16,If
17,I
18,have
19,a
20,url
21,string
22,like
23,:
24,"""http://www.example.com/foo"
25,goo
26,"/bar.html"""
27,I
28,need
29,a
30,library
31,in
32,python
33,that
34,will
35,transform
36,the
37,extra
38,space
39,(or
40,any
41,other
42,non
43,normalized
44,character
45,)
46,to
47,a
48,proper
49,URL
50,.
