,0
0,I
1,would
2,strongly
3,consider
4,using
5,NumPy
6,to
7,do
8,this
9,.
10,You
11,get
12,efficient
13,N
14,-dimensional
15,arrays
16,that
17,you
18,can
19,quickly
20,and
21,easily
22,process
23,.
