,0
0,There
1,doesn
2,'t
3,seem
4,to
5,be
6,anything
7,like
8,this
9,built
10,into
11,Python
12,by
13,default
14,unfortunately
15,.
16,There
17,are
18,several
19,answers
20,but
21,I
22,though
23,I
24,'d
25,add
26,one
27,using
28,iterators
29,.
30,If
31,changing
32,in
33,place
34,is
35,acceptable
36,","
37,that
38,'s
39,going
40,to
41,be
42,fastest
43,.
44,If
45,you
46,don
47,'t
48,want
49,to
50,change
51,the
52,original
53,and
54,just
55,want
56,to
57,loop
58,over
59,a
60,filtered
61,set
62,","
63,this
64,should
65,be
66,pretty
67,fast
68,:
69,Implementation
70,:
71,Usage
72,:
73,So
74,it
75,is
76,a
77,generator
78,-
79,you
80,'ll
81,need
82,to
83,call
84,list
85,or
86,something
87,to
88,make
89,it
90,permanent
91,.
92,If
93,you
94,only
95,ever
96,want
97,to
98,remove
99,a
100,single
101,index
102,","
103,you
104,can
105,of
106,course
107,make
108,it
109,even
110,faster
111,by
112,using
113,k
114,==
115,remove_index
116,instead
117,of
118,a
119,set
120,.
