,0
0,I
1,am
2,building
3,a
4,web
5,application
6,that
7,allows
8,a
9,user
10,to
11,upload
12,an
13,image
14,.
15,When
16,the
17,image
18,is
19,uploaded
20,","
21,it
22,needs
23,to
24,be
25,resized
26,to
27,one
28,or
29,more
30,sizes
31,","
32,each
33,of
34,which
35,needs
36,to
37,be
38,sent
39,to
40,Amazon
41,s3
42,for
43,storage
44,.
45,Metadata
46,and
47,urls
48,for
49,each
50,size
51,of
52,the
53,image
54,are
55,stored
56,in
57,a
58,single
59,database
60,record
61,on
62,the
63,web
64,server
65,.
66,I
67,'m
68,using
69,a
70,message
71,queue
72,to
73,perform
74,the
75,resizing
76,and
77,uploading
78,asynchronously
79,(as
80,there
81,is
82,potential
83,for
84,large
85,images
86,and
87,multiple
88,resizes
89,per
90,request
91,).
92,When
93,the
94,resize
95,/upload
96,task
97,completes
98,","
99,the
100,database
101,record
102,needs
103,to
104,be
105,updated
106,with
107,the
108,url
109,.
110,My
111,problem
112,is
113,that
114,the
115,worker
116,executing
117,the
118,task
119,will
120,not
121,have
122,access
123,to
124,the
125,database
126,.
127,I
128,was
129,thinking
130,of
131,firing
132,off
133,a
134,http
135,callback
136,from
137,the
138,worker
139,back
140,to
141,the
142,web
143,application
144,after
145,the
146,task
147,is
148,complete
149,with
150,the
151,appropriate
152,information
153,for
154,updating
155,the
156,database
157,record
158,.
159,Are
160,there
161,any
162,other
163,alternatives
164,or
165,reasons
166,I
167,should
168,do
169,this
170,another
171,way
172,?
173,I
174,'m
175,using
176,python
177,/pylons
178,for
179,the
180,web
181,backend
182,","
183,mysql
184,for
185,the
186,database
187,and
188,celery
189,/amqp
190,for
191,messaging
192,.
193,Thanks
194,!
