,0
0,If
1,the
2,module
3,is
4,specific
5,to
6,your
7,program
8,","
9,you
10,can
11,put
12,into
13,the
14,same
15,directory
16,as
17,the
18,main
19,script
20,.
21,From
22,the
23,documentation
24,:
25,When
26,a
27,module
28,named
29,spam
30,is
31,imported
32,","
33,the
34,interpreter
35,searches
36,for
37,a
38,file
39,named
40,spam
41,.py
42,in
43,the
44,directory
45,containing
46,the
47,input
48,script
49,and
50,then
51,in
52,the
53,list
54,of
55,directories
56,specified
57,by
58,the
59,environment
60,variable
61,PYTHONPATH
62,.
63,I
64,would
65,recommend
66,that
67,you
68,read
69,the
70,entire
71,tutorial
72,on
73,modules
74,.
75,It
76,'s
77,pretty
78,short
79,and
80,has
81,a
82,lot
83,of
84,useful
85,info
86,.
