,0
0,Hi
1,im
2,sure
3,there
4,is
5,a
6,much
7,more
8,efficient
9,way
10,of
11,coding
12,this
13,","
14,im
15,primarily
16,a
17,java
18,programmer
19,but
20,trying
21,to
22,help
23,some
24,one
25,out
26,with
27,some
28,basic
29,python
30,.
31,I
32,need
33,to
34,have
35,a
36,2D
37,array
38,which
39,contains
40,a
41,set
42,of
43,random
44,co
45,-ordinates
46,eg
47,"(2,"
48,10
49,).
50,My
51,initial
52,thought
53,was
54,to
55,create
56,the
57,array
58,then
59,fill
60,it
61,will
62,smaller
63,arrays
64,containing
65,the
66,two
67,co
68,-ordinates.
69,This
70,produces
71,the
72,error
73,ValueError
74,:
75,setting
76,an
77,array
78,element
79,with
80,a
81,sequence
82,.
83,So
84,whats
85,the
86,best
87,way
88,to
89,go
90,about
91,solving
92,this
93,problem
94,?
95,Sorry
96,for
97,this
98,hacked
99,together
100,code
101,i
102,'ve
103,never
104,really
105,had
106,to
107,use
108,python
109,before
110,!
