,0
0,I
1,haven
2,'t
3,run
4,this
5,yet
6,","
7,so
8,I
9,could
10,be
11,wrong
12,","
13,but
14,fetch
15,()
16,is
17,an
18,asynchronous
19,method
20,that
21,takes
22,a
23,callback
24,","
25,and
26,the
27,callback
28,is
29,what
30,handles
31,the
32,response
33,from
34,the
35,server
36,when
37,it
38,comes
39,.
40,In
41,other
42,words
43,","
44,I
45,'m
46,pretty
47,sure
48,all
49,you
50,'re
51,doing
52,here
53,in
54,this
55,~1
56,second
57,is
58,creating
59,the
60,representations
61,of
62,the
63,requests
64,—
65,you
66,'re
67,definitely
68,not
69,waiting
70,for
71,responses
72,","
73,and
74,I
75,'m
76,not
77,sure
78,you
79,'re
80,necessarily
81,even
82,sending
83,the
84,requests
85,.
86,I
87,don
88,'t
89,know
90,the
91,internal
92,implementation
93,here
94,","
95,but
96,you
97,might
98,be
99,buffering
100,them
101,in
102,some
103,sense
104,","
105,or
106,you
107,could
108,be
109,making
110,attempts
111,to
112,send
113,them
114,as
115,fast
116,as
117,possible
118,but
119,some
120,/many
121,are
122,failing
123,—
124,and
125,you
126,don
127,'t
128,really
129,know
130,what
131,'s
132,actually
133,happening
134,","
135,because
136,these
137,asynchronous
138,requests
139,are
140,"""fire"
141,and
142,forget
143,"""."
144,If
145,you
146,want
147,to
148,know
149,how
150,many
151,USEFUL
152,requests
153,you
154,can
155,send
156,","
157,as
158,in
159,ones
160,that
161,will
162,reach
163,the
164,server
165,and
166,get
167,a
168,response
169,","
170,you
171,'d
172,need
173,to
174,do
175,the
176,timing
177,in
178,a
179,callback
180,","
181,not
182,in
183,the
184,thread
185,that
186,'s
187,creating
188,the
189,requests
190,.
