,0
0,You
1,'re
2,reading
3,in
4,2048
5,byte
6,at
7,once
8,","
9,which
10,put
11,the
12,reading
13,cursor
14,in
15,the
16,middle
17,of
18,a
19,line
20,.
21,In
22,the
23,next
24,read
25,","
26,the
27,rest
28,of
29,that
30,line
31,is
32,discard
33,because
34,it
35,doesn
36,'t
37,start
38,with
39,a
40,tag
41,.
42,Instead
43,of
44,rolling
45,your
46,own
47,parser
48,","
49,consider
50,using
51,iterparse
52,.
53,An
54,even
55,faster
56,version
57,of
58,iterparse
59,is
60,included
61,with
62,lxml
63,Here
64,'s
65,an
66,example
