,0
0,as
1,of
2,wxPython
3,2
4,.8.11
5,you
6,can
7,use
8,the
9,context
10,manager
11,.
12,This
13,will
14,ensure
15,that
16,the
17,FileDialog
18,will
19,be
20,destroyed
21,without
22,you
23,having
24,to
25,worry
26,about
27,","
28,by
29,checking
30,the
31,return
32,code
33,"""wx.ID_OK"""
34,and
35,by
36,using
37,the
38,style
39,"""wx.FD_FILE_MUST_EXIST"""
40,you
41,know
42,that
43,a
44,file
45,was
46,selected
47,.
48,If
49,you
50,need
51,a
52,special
53,handling
54,of
55,the
56,cancel
57,dialog
58,you
59,can
60,do
61,that
62,with
63,an
64,'elif'.
