,0
0,The
1,simplest
2,way
3,is
4,to
5,save
6,a
7,BMP
8,image
9,","
10,which
11,has
12,no
13,compression
14,:
15,And
16,if
17,you
18,need
19,to
20,use
21,PNG
22,","
23,you
24,can
25,fill
26,it
27,with
28,random
29,data
30,:
