,0
0,I
1,am
2,trying
3,to
4,write
5,a
6,unit
7,test
8,for
9,a
10,piece
11,of
12,code
13,that
14,includes
15,using
16,pandas
17,to
18,read
19,a
20,CSV
21,file
22,from
23,a
24,relative
25,path
26,.
27,The
28,directory
29,structure
30,is
31,:
32,In
33,main
34,".py,"
35,I
36,have
37,:
38,In
39,test_main
40,".py,"
41,I
42,have
43,Things
44,work
45,fine
46,if
47,I
48,run
49,main
50,".py,"
51,but
52,when
53,I
54,ask
55,Anaconda
56,to
57,"""run"
58,project
59,tests
60,""","
61,I
62,get
63,an
64,IOError
65,complaining
66,that
67,'dat/file.csv'
68,does
69,not
70,exist
71,.
72,It
73,'s
74,related
75,to
76,the
77,fact
78,that
79,it
80,'s
81,a
82,relative
83,path
84,","
85,since
86,when
87,I
88,change
89,it
90,to
91,"/home/user/.../thing1/dat/file.csv,"
92,it
93,works
94,.
95,Is
96,there
97,a
98,way
99,that
100,I
101,can
102,make
103,the
104,unit
105,test
106,work
107,while
108,keeping
109,the
110,relative
111,path
112,?
