,0
0,I
1,'m
2,currently
3,doing
4,a
5,"""Spell"
6,Checker
7,""""
8,problem
9,.
10,I
11,have
12,already
13,created
14,a
15,list
16,that
17,holds
18,the
19,dictionary
20,.
21,Now
22,I
23,'m
24,trying
25,to
26,see
27,if
28,word
29,is
30,in
31,the
32,list
33,.
34,I
35,'m
36,new
37,to
38,using
39,classes
40,with
41,Python
42,so
43,I
44,am
45,probably
46,missing
47,something
48,tiny
49,.
50,Recent
51,error
52,has
53,been
54,"""TypeError:"
55,'list'
56,object
57,cannot
58,be
59,interpreted
60,as
61,an
62,integer
63,""""
64,Here
65,is
66,an
67,excerpt
68,of
69,code
70,.
