,0
0,I
1,believe
2,you
3,want
4,to
5,print
6,each
7,character
8,of
9,the
10,input
11,string
12,twice
13,","
14,in
15,order
16,.
17,The
18,issue
19,with
20,your
21,attempt
22,is
23,your
24,use
25,of
26,return
27,.
28,You
29,only
30,want
31,to
32,return
33,the
34,final
35,string
36,","
37,not
38,just
39,a
40,single
41,repetition
42,of
43,one
44,character
45,from
46,inside
47,the
48,loop
49,.
50,So
51,you
52,want
53,your
54,return
55,statement
56,to
57,be
58,somehow
59,outside
60,the
61,for
62,-loop.
63,Since
64,this
65,sounds
66,like
67,a
68,homework
69,problem
70,","
71,try
72,to
73,figure
74,out
75,how
76,to
77,do
78,that
79,above
80,before
81,continuing
82,below
83,.
84,Still
85,stuck
86,?
87,Print
88,each
89,character
90,in
91,a
92,string
93,twice
94,","
95,in
96,order
97,:
98,Without
99,using
100,a
101,for
102,-loop:
