,0
0,You
1,might
2,want
3,to
4,check
5,INSTALLED_APPS
6,section
7,in
8,you
9,settings
10,.py
11,file
12,.
13,If
14,"'blog',"
15,is
16,not
17,added
18,you
19,should
20,consider
21,adding
22,.
23,After
24,this
25,you
26,should
27,proceed
28,to
29,python
30,manage
31,.py
32,syncdb
33,.
34,Last
35,step
36,check
37,your
38,urls
39,.py
40,and
41,see
42,if
43,all
44,necessary
45,URL
46,mapping
47,exists
48,.
