,0
0,Haven
1,'t
2,done
3,it
4,","
5,but
6,have
7,done
8,the
9,following
10,:
11,To
12,pass
13,an
14,array
15,of
16,ints
17,","
18,for
19,example
20,","
21,use
22,this
23,:
24,Create
25,a
26,type
27,of
28,","
29,say
30,","
31,20
32,ints
33,:
34,Create
35,an
36,instance
37,:
38,And
39,then
40,you
41,can
42,pass
43,data
44,.
45,Extract
46,the
47,numbers
48,from
49,data
50,by
51,using
52,the
53,list
54,function
55,:
56,So
57,may
58,be
59,you
60,can
61,do
62,the
63,same
64,with
65,chars
66,:
67,and
68,then
69,:
70,In
71,the
72,case
73,of
74,c_char
75,array
76,there
77,is
78,no
79,need
80,to
81,use
82,the
83,list
84,function
85,","
86,but
87,this
88,works
89,:
