,0
0,I
1,came
2,out
3,with
4,this
5,"solution:
I don't think this is the ideal solution but, at least, with it I don't have to change the other classes (Square, Rectangle, Circle in the example)"
6,.
7,Thank
8,you
9,all
10,for
11,your
12,help
13,.
