,0
0,As
1,of
2,3
3,".3,"
4,time
5,.clock()
6,is
7,deprecated
8,","
9,and
10,it
11,'s
12,suggested
13,to
14,use
15,time
16,.process_time()
17,or
18,time
19,.perf_counter()
20,instead
21,.
22,Previously
23,in
24,2
25,".7,"
26,according
27,to
28,the
29,time
30,module
31,"docs:
time.clock()"
32,On
33,Unix
34,","
35,return
36,the
37,current
38,processor
39,time
40,as
41,a
42,floating
43,point
44,number
45,expressed
46,in
47,seconds
48,.
49,The
50,precision
51,","
52,and
53,in
54,fact
55,the
56,very
57,definition
58,of
59,the
60,meaning
61,of
62,“processor
63,time
64,"”,"
65,depends
66,on
67,that
68,of
69,the
70,C
71,function
72,of
73,the
74,same
75,name
76,","
77,but
78,in
79,any
80,case
81,","
82,this
83,is
84,the
85,function
86,to
87,use
88,for
89,benchmarking
90,Python
91,or
92,timing
93,algorithms
94,.
95,On
96,Windows
97,","
98,this
99,function
100,returns
101,wall
102,-clock
103,seconds
104,elapsed
105,since
106,the
107,first
108,call
109,to
110,this
111,function
112,","
113,as
114,a
115,floating
116,point
117,number
118,","
119,based
120,on
121,the
122,Win32
123,function
124,QueryPerformanceCounter
125,().
126,The
127,resolution
128,is
129,typically
130,better
131,than
132,one
133,microsecond
134,.
135,Additionally
136,","
137,there
138,is
139,the
140,timeit
141,module
142,for
143,benchmarking
144,code
145,snippets
146,.
