,0
0,The
1,rule
2,is
3,quite
4,"simple: to place a widget in another widget, you need a reference to the other widget. In your case, the simple thing to do is create a dictionary to hold references to your frames:
By the way, you can make your loop more readable (and more ""pythonic"")"
5,by
6,directly
7,iterating
8,over
9,the
10,list
11,of
12,tab
13,names
14,rather
15,than
16,iterating
17,over
18,the
19,index
20,values
21,:
