,0
0,A
1,side
2,-note:
3,The
4,proposed
5,solution
6,(distutils.sysconfig.get_python_lib())
7,does
8,not
9,work
10,when
11,there
12,is
13,more
14,than
15,one
16,site
17,-packages
18,directory
19,(as
20,recommended
21,by
22,this
23,article
24,).
25,It
26,will
27,only
28,return
29,the
30,main
31,site
32,-packages
33,directory
34,.
35,Alas
36,","
37,I
38,have
39,no
40,better
41,solution
42,either
43,.
44,Python
45,doesn
46,'t
47,seem
48,to
49,keep
50,track
51,of
52,site
53,-packages
54,directories
55,","
56,just
57,the
58,packages
59,within
60,them
61,.
