,0
0,I
1,am
2,using
3,python
4,minidom
5,to
6,parse
7,a
8,xml
9,","
10,but
11,not
12,able
13,to
14,get
15,it
16,working
17,for
18,below
19,xml
20,.
21,I
22,want
23,to
24,select
25,the
26,first
27,server
28,tag
29,and
30,want
31,the
32,value
33,of
34,name
35,tag
36,","
37,in
38,this
39,case
40,"""Server1"""
