,0
0,First
1,time
2,here
3,so
4,forgive
5,me
6,as
7,this
8,is
9,my
10,FIRST
11,attempt
12,at
13,making
14,a
15,silly
16,GUI
17,game
18,(if
19,you
20,want
21,to
22,call
23,it
24,that
25,).
26,I
27,'m
28,trying
29,to
30,get
31,the
32,user
33,to
34,click
35,a
36,button
37,and
38,the
39,image
40,of
41,their
42,selection
43,pops
44,up
45,.
46,I
47,can
48,'t
49,seem
50,to
51,figure
52,out
53,how
54,to
55,get
56,the
57,image
58,to
59,pop
60,up
61,though
62,.
63,Image
64,does
65,show
66,if
67,I
68,run
69,it
70,separately
71,.
72,My
73,code
74,:
