,0
0,I
1,am
2,trying
3,to
4,get
5,Premier
6,league
7,table
8,with
9,this
10,code
11,:
12,Everything
13,works
14,perfect
15,","
16,except
17,I
18,get
19,results
20,in
21,unicode
22,.
23,How
24,to
25,convert
26,it
27,into
28,plain
29,text
30,?
