,0
0,As
1,per
2,the
3,documentation
4,on
5,the
6,return
7,statement
8,","
9,return
10,may
11,only
12,occur
13,syntactically
14,nested
15,in
16,a
17,function
18,definition
19,.
20,The
21,same
22,is
23,true
24,for
25,yield
26,.
