,0
0,I
1,want
2,to
3,make
4,a
5,cluster
6,style
7,dendrogram
8,in
9,bokeh
10,.
11,I
12,like
13,this
14,bokeh
15,dot
16,plot
17,example
18,","
19,but
20,i
21,want
22,to
23,make
24,lines
25,curvy
26,and
27,show
28,a
29,cluster
30,strcuture
31,like
32,this
33,:
34,http
35,://bl.ocks.org/mbostock/4063570
36,here
37,is
38,code
39,from
40,dot
41,plot
42,from
43,bokeh
44,example
45,:
46,Any
47,suggestion
48,on
49,how
50,to
51,make
52,lines
53,curvy
54,and
55,show
56,the
57,clustering
58,relation
59,like
60,in
61,dendrogram
62,.
63,This
64,picture
65,is
66,shown
67,just
68,to
69,show
70,the
71,idea
72,of
73,straight
74,line
75,with
76,dot
77,.
78,actual
79,target
80,is
81,to
82,show
83,the
84,clustering
85,relation
86,of
87,all
88,lines
89,coming
90,from
91,single
92,point
93,.
