,0
0,Not
1,sure
2,how
3,it
4,'ll
5,help
6,","
7,as
8,you
9,'re
10,creating
11,3
12,instances
13,of
14,same
15,class
16,.
17,While
18,you
19,can
20,keep
21,implementation
22,highly
23,coupled
24,","
25,it
26,won
27,'t
28,be
29,as
30,different
31,as
32,having
33,3
34,different
35,classes
36,.
37,Anyway
38,","
39,add_view
40,will
41,always
42,point
43,menu
44,item
45,to
46,index
47,method
48,.
49,However
50,","
51,self
52,._default_view
53,contains
54,default
55,view
56,method
57,name
58,(index
59,for
60,your
61,Members
62,class
63,).
64,Just
65,to
66,give
67,an
68,idea
69,how
70,it
71,can
72,look
73,like
74,:
