,0
0,I
1,'m
2,trying
3,to
4,use
5,the
6,GIMP
7,python
8,plugin
9,Density
10,Brush
11,Fill
12,.
13,In
14,one
15,place
16,","
17,it
18,assumes
19,that
20,it
21,'s
22,being
23,used
24,on
25,a
26,color
27,image
28,and
29,crashes
30,when
31,used
32,with
33,a
34,greyscale
35,"one:
The fix would be quite easy however I haven't found any API documentation for image. How to get the type (color or greyscale)"
36,of
37,the
38,image
39,?
