,0
0,I
1,have
2,a
3,small
4,utility
5,that
6,I
7,use
8,to
9,download
10,a
11,MP3
12,from
13,a
14,website
15,on
16,a
17,schedule
18,and
19,then
20,builds
21,/updates
22,a
23,podcast
24,XML
25,file
26,which
27,I
28,'ve
29,obviously
30,added
31,to
32,iTunes
33,.
34,The
35,text
36,processing
37,that
38,creates
39,/updates
40,the
41,XML
42,file
43,is
44,written
45,in
46,Python
47,.
48,I
49,use
50,wget
51,inside
52,a
53,Windows
54,.bat
55,file
56,to
57,download
58,the
59,actual
60,MP3
61,however
62,.
63,I
64,would
65,prefer
66,to
67,have
68,the
69,entire
70,utility
71,written
72,in
73,Python
74,though
75,.
76,I
77,struggled
78,though
79,to
80,find
81,a
82,way
83,to
84,actually
85,down
86,load
87,the
88,file
89,in
90,Python
91,","
92,thus
93,why
94,I
95,resorted
96,to
97,wget
98,.
99,So
100,","
101,how
102,do
103,I
104,download
105,the
106,file
107,using
108,Python
109,?
