,0
0,I
1,'m
2,trying
3,to
4,write
5,a
6,function
7,in
8,python
9,(2.7).
10,This
11,function
12,will
13,take
14,a
15,list
16,of
17,8
18,values
19,which
20,represents
21,the
22,coordinates
23,of
24,vertices
25,.
26,(
27,Form
28,of
29,the
30,input
31,is
32,"[Ax,Ay,Bx,By,Cx,Cy,Dx,Dy]"
33,)
34,The
35,function
36,will
37,determine
38,whether
39,these
40,vertices
41,are
42,given
43,in
44,order
45,to
46,form
47,a
48,valid
49,rectangle
50,.
51,If
52,not
53,","
54,it
55,will
56,put
57,them
58,in
59,order
60,and
61,return
62,a
63,sorted
64,list
65,of
66,these
67,vertices
68,.
69,The
70,starting
71,point
72,or
73,the
74,direction
75,(whether
76,it
77,is
78,clockwise
79,or
80,anti
81,-clockwise)
82,is
83,not
84,important
85,.
86,Let
87,me
88,illusrate
89,what
90,I
91,want
92,:
93,If
94,the
95,given
96,input
97,forms
98,the
99,2nd
100,or
101,3rd
102,shape
103,in
104,the
105,link
106,below
107,;
108,the
109,function
110,will
111,convert
112,it
113,to
114,the
115,first
116,one
117,.
118,http
119,://i.stack.imgur.com/IsRqr.png
120,Which
121,algorithm
122,can
123,I
124,use
125,to
126,do
127,this
128,?
129,I
130,have
131,used
132,the
133,way
134,Alexey
135,suggested
136,and
137,wrote
138,my
139,code
140,.
141,It
142,can
143,take
144,some
145,optimizations
146,but
147,it
148,is
149,not
150,neccessary
151,for
152,me
153,atm
154,.
