,0
0,The
1,only
2,way
3,to
4,keep
5,the
6,original
7,reference
8,of
9,the
10,objects
11,if
12,you
13,have
14,things
15,like
16,A
17,.side
18,which
19,is
20,an
21,int
22,is
23,to
24,either
25,keep
26,it
27,in
28,a
29,list
30,or
31,a
32,class
33,of
34,it
35,'s
36,own
37,.
38,For
39,example
40,","
41,you
42,can
43,do
44,"this:
Now, you can make Square, Rectangle and Circle such that they use the class Value for each of their variables.
and then use it in dimensions like dimensions = [A.side, ...]
Note, now that A.side is a class - the value cannot be seen using print(A.side)"
45,but
46,can
47,be
48,seen
49,using
50,print
51,(A.side.value)
