,0
0,The
1,last
2,comment
3,crashed
4,when
5,I
6,ran
7,it
8,because
9,svg
10,.render_cairo()
11,is
12,expecting
13,a
14,cairo
15,context
16,and
17,not
18,a
19,cairo
20,surface
21,.
22,I
23,created
24,and
25,tested
26,the
27,following
28,function
29,and
30,it
31,seems
32,to
33,run
34,fine
35,on
36,my
37,system
38,.
