,0
0,Don
1,'t
2,import them
3,.
4,More
5,generally
6,","
7,don
8,'t
9,execute
10,untrusted
11,code
12,inside
13,your
14,module
15,.
16,eval
17,()
18,looks
19,spiffy
20,but
21,it
22,'s
23,almost
24,certainly
25,not
26,your
27,friend
28,.
29,If
30,you
31,'re
32,intent
33,on
34,sandboxing
35,external
36,code
37,","
38,look
39,at
40,the
41,SandboxedPython
42,article
43,on
44,the
45,Python
46,wiki
47,.
48,Until
49,you
50,'ve
51,read
52,(and
53,understood
54,)
55,everything
56,there
57,","
58,please
59,don
60,'t
61,try
62,it
63,.
