,0
0,I
1,always
2,thought
3,the
4,time
5,and
6,datetime
7,modules
8,were
9,a
10,little
11,incoherent
12,.
13,Anyways
14,","
15,here
16,'s
17,the
18,inverse
19,of
20,mktime
