,0
0,Etag
1,allows
2,to
3,mark
4,unique
5,status
6,of
7,a
8,web
9,resource
10,","
11,so
12,that
13,you
14,have
15,a
16,chance
17,to
18,ask
19,for
20,the
21,resource
22,expressing
23,latest
24,status
25,you
26,already
27,have
28,.
29,But
30,to
31,have
32,some
33,version
34,already
35,at
36,your
37,client
38,","
39,you
40,have
41,to
42,fetch
43,it
44,the
45,first
46,time
47,","
48,so
49,for
50,the
51,first
52,request
53,is
54,use
55,of
56,etag
57,irrelevant
58,.
59,See
60,HTTP
61,Etag
62,at
63,wikipedia
64,","
65,it
66,explains
67,it
68,all
69,.
70,Typical
71,scenario
72,is
73,:
74,fetch
75,your
76,page
77,the
78,first
79,time
80,and
81,read
82,value
83,of
84,Etag
85,header
86,for
87,future
88,use
89,next
90,time
91,you
92,ask
93,for
94,the
95,same
96,page
97,","
98,you
99,add
100,header
101,If
102,-None-Match
103,with
104,value
105,of
106,Etag
107,from
108,your
109,last
110,fetch
111,.
112,Server
113,will
114,check
115,","
116,if
117,there
118,is
119,something
120,new
121,","
122,if
123,the
124,Etag
125,you
126,provide
127,and
128,Etag
129,at
130,current
131,version
132,of
133,resource
134,are
135,the
136,same
137,","
138,it
139,will
140,not
141,return
142,complete
143,page
144,back
145,","
146,but
147,rather
148,returh
149,HTTP
150,Status
151,code
152,304
153,Not
154,Modified
155,.
156,If
157,the
158,page
159,has
160,different
161,status
162,on
163,the
164,server
165,","
166,you
167,get
168,the
169,page
170,with
171,HTTP
172,Status
173,code
174,200
175,and
176,with
177,new
178,value
179,of
180,Etag
181,in
182,the
183,response
184,header
185,.
186,If
187,you
188,want
189,to
190,optimize
191,your
192,app
193,not
194,to
195,generate
196,initial
197,request
198,for
199,the
200,same
201,feed
202,by
203,each
204,user
205,","
206,you
207,shall
208,somehow
209,share
210,the
211,Etag
212,value
213,for
214,given
215,resource
216,globally
217,across
218,your
219,application
220,.
