,0
0,You
1,can
2,convert
3,each
4,new
5,username
6,to
7,lower
8,case
9,and
10,compare
11,it
12,to
13,a
14,lower
15,case
16,version
17,of
18,the
19,user
20,list
21,(created
22,using
23,a
24,list
25,comprehension
26,).
27,You
28,may
29,want
30,to
31,store
32,your
33,usernames
34,in
35,lowercase
36,when
37,they
38,are
39,first
40,created
41,to
42,avoid
43,creating
44,a
45,lower
46,case
47,version
48,from
49,the
50,user
51,list
52,.
