,0
0,My
1,solution
2,was
3,to
4,set
5,up
6,the
7,module
8,like
9,"this:
The setup.py would contain something similar to this:
and the file a.py would contain the following lines in the header:
The way it works is very simple: if you don't do anything (i.e. if you don't compile the cython files)"
10,then
11,module
12,a
13,.py
14,imports
15,module
16,b
17,.py;
18,however
19,","
20,if
21,you
22,run
23,python
24,setup
25,.py
26,build_ext
27,--inplace
28,then
29,the
30,compiled
31,cython
32,files
33,will
34,appear
35,inside
36,cython_my_module
37,and
38,the
39,next
40,time
41,you
42,run
43,a
44,.py
45,it
46,will
47,automatically
48,import the
49,cython
50,module
51,b
52,.pyx
53,(actually
54,it
55,will
56,import the
57,compiled
58,library
59,b
60,.so).
61,So
62,far
63,it
64,seems
65,to
66,work
67,and
68,requires
69,almost
70,no
71,effort
72,.
73,Hope
74,it
75,helps
76,.
77,fish2000
78,solution
79,seems
80,more
81,generic
82,but
83,I
84,haven
85,'t
86,tried
87,it
88,yet
89,.
