,0
0,And
1,use
2,this
3,b_reader
4,to
5,construct
6,your
7,csv
8,output
9,.
10,To
11,write
12,to
13,a
14,csv
15,using
16,b_reader
17,(which
18,contains
19,the
20,edits
21,)
22,for
23,python
24,3
25,and
26,above
27,for
28,python
29,2
30,.7
