,0
0,The
1,API
2,for
3,shutil
4,.ignore_patterns()
5,doesn
6,'t
7,support
8,absolute
9,paths
10,","
11,but
12,it
13,is
14,trivially
15,easy
16,to
17,roll
18,your
19,own
20,variant
21,.
22,As
23,a
24,starting
25,point
26,","
27,look
28,at
29,the
30,source
31,code
32,for
33,*ignore_patterns*:
34,You
35,can
36,see
37,that
38,it
39,returns
40,a
41,function
42,that
43,accepts
44,a
45,path
46,and
47,list
48,of
49,names
50,","
51,and
52,it
53,returns
54,a
55,set
56,of
57,names
58,to
59,ignore
60,.
61,To
62,support
63,your
64,use
65,case
66,","
67,create
68,you
69,own
70,similar
71,function
72,that
73,uses
74,takes
75,advantage
76,of
77,path
78,argument
79,.
80,Pass
81,your
82,function
83,to
84,the
85,ignore
86,parameter
87,in
88,the
89,call
90,to
91,copytree
92,().
93,Alternatively
94,","
95,don
96,'t
97,use
98,shutil
99,as
100,-is.
101,The
102,source
103,code
104,is
105,short
106,and
107,sweet
108,","
109,so
110,it
111,isn
112,'t
113,hard
114,to
115,cut
116,","
117,paste
118,","
119,and
120,customize
121,.
