,0
0,PythonCard
1,is
2,really
3,easy
4,to
5,use
6,.
7,That
8,'s
9,what
10,I
11,would
12,recommend
13,.
14,Here
15,'s
16,their
17,writeup
18,:
19,PythonCard
20,is
21,a
22,GUI
23,construction
24,kit
25,for
26,building
27,cross
28,-platform
29,desktop
30,applications
31,on
32,Windows
33,","
34,Mac
35,OS
36,X
37,","
38,and
39,Linux
40,","
41,using
42,the
43,Python
44,language
45,.
46,The
47,PythonCard
48,motto
49,is
50,"""Simple"
51,things
52,should
53,be
54,simple
55,and
56,complex
57,things
58,should
59,be
60,possible
61,"."""
62,PythonCard
63,is
64,for
65,you
66,if
67,you
68,want
69,to
70,develop
71,graphical
72,applications
73,quickly
74,and
75,easily
76,with
77,a
78,minimum
79,of
80,effort
81,and
82,coding
83,.
84,Apple
85,'s
86,HyperCard
87,is
88,one
89,of
90,our
91,inspirations
92,;
93,simple
94,","
95,yet
96,powerful
97,.
98,PythonCard
99,uses
100,wxPython
101,.
102,If
103,you
104,are
105,already
106,familiar
107,with
108,wxPython
109,","
110,just
111,think
112,of
113,PythonCard
114,as
115,a
116,simpler
117,way
118,of
119,doing
120,wxPython
121,programs
122,with
123,a
124,whole
125,lot
126,of
127,samples
128,and
129,tools
130,already
131,in
132,place
133,for
134,you
135,to
136,copy
137,and
138,subclass
139,and
140,tools
141,to
142,help
143,you
144,build
145,cross
146,-platform
147,applications
148,.
