,0
0,The
1,Python
2,list
3,comprehension
4,syntax
5,makes
6,it
7,easy
8,to
9,filter
10,values
11,within
12,a
13,comprehension
14,.
15,For
16,"example:
Will return a list of the squares of integers in mylist.  However, what if the test involves some (costly)"
17,computation
18,and
19,you
20,want
21,to
22,filter
23,on
24,the
25,result
26,?
27,One
28,option
29,"is:
This will result in a list of non-""false"" expensive(x)"
30,values
31,","
32,however
33,expensive
34,()
35,is
36,called
37,twice
38,for
39,each
40,x
41,.
42,Is
43,there
44,a
45,comprehension
46,syntax
47,that
48,allows
49,you
50,to
51,do
52,this
53,test
54,while
55,only
56,calling
57,expensive
58,once
59,per
60,x
61,?
