,0
0,I
1,believe
2,everything
3,you
4,'ve
5,stated
6,is
7,correct
8,.
9,On
10,Linux
11,","
12,os
13,.pipe
14,is
15,just
16,a
17,Python
18,interface
19,for
20,accessing
21,traditional
22,POSIX
23,pipes
24,.
25,On
26,Windows
27,","
28,it
29,'s
30,implemented
31,using
32,CreatePipe
33,.
34,When
35,you
36,call
37,it
38,","
39,you
40,get
41,two
42,ordinary
43,file
44,descriptors
45,back
46,.
47,It
48,'s
49,unidirectional
50,","
51,and
52,you
53,just
54,write
55,bytes
56,to
57,it
58,on
59,one
60,end
61,that
62,get
63,buffered
64,by
65,the
66,kernel
67,until
68,someone
69,reads
70,from
71,the
72,other
73,side
74,.
75,It
76,'s
77,fairly
78,low
79,"-level,"
80,at
81,least
82,by
83,Python
84,standards
85,.
86,multiprocessing
87,.Pipe
88,objects
89,are
90,much
91,more
92,high
93,level
94,interface
95,","
96,implemented
97,using
98,multiprocessing
99,.Connection
100,objects
101,.
102,On
103,Linux
104,","
105,these
106,are
107,actually
108,built
109,on
110,top
111,of
112,POSIX
113,sockets
114,","
115,rather
116,than
117,POSIX
118,pipes
119,.
120,On
121,Windows
122,","
123,they
124,'re
125,built
126,using
127,the
128,CreateNamedPipe
129,API
130,.
131,As
132,you
133,noted
134,","
135,multiprocessing
136,.Connection
137,objects
138,can
139,send
140,/receive
141,any
142,picklable
143,object
144,","
145,and
146,will
147,automatically
148,handle
149,the
150,pickling
151,/unpickling
152,process
153,","
154,rather
155,than
156,just
157,dealing
158,with
159,bytes
160,.
161,They
162,'re
163,capable
164,of
165,being
166,both
167,bidirectional
168,and
169,unidirectional
170,.
