,0
0,I
1,am
2,learning
3,Apache
4,-Spark
5,as
6,well
7,as
8,its
9,interface
10,with
11,AWS
12,.
13,I
14,'ve
15,already
16,created
17,a
18,master
19,node
20,on
21,AWS
22,with
23,6
24,slave
25,nodes
26,.
27,I
28,also
29,have
30,the
31,following
32,Python
33,code
34,written
35,with
36,Spark
37,:
38,My
39,question
40,is
41,how
42,I
43,can
44,set
45,up
46,the
47,6
48,slave
49,nodes
50,in
51,AWS
52,","
53,such
54,that
55,5
56,slave
57,nodes
58,do
59,the
60,mapping
61,work
62,as
63,I
64,mentioned
65,in
66,the
67,code
68,","
69,and
70,the
71,other
72,slave
73,node
74,do
75,the
76,reducing
77,work
78,.
79,I
80,really
81,appreciate
82,if
83,anyone
84,helps
85,me
86,.
