,0
0,Part
1,of
2,learning
3,a
4,new
5,programming
6,language
7,is
8,learning
9,to
10,read
11,code
12,in
13,that
14,language
15,.
16,A
17,crutch
18,like
19,this
20,may
21,make
22,it
23,easier
24,to
25,read
26,your
27,own
28,code
29,","
30,but
31,it
32,'s
33,going
34,to
35,impede
36,the
37,process
38,of
39,learning
40,how
41,to
42,read
43,anyone
44,else
45,'s
46,Python
47,code
48,.
49,I
50,really
51,think
52,you
53,'d
54,be
55,better
56,off
57,getting
58,rid
59,of
60,the
61,end
62,of
63,block
64,comments
65,and
66,getting
67,used
68,to
69,normal
70,Python
71,.
