,0
0,I
1,have
2,a
3,lxml
4,etree
5,HTMLParser
6,object
7,that
8,I
9,'m
10,trying
11,to
12,build
13,xpaths
14,with
15,to
16,assert
17,xpaths
18,","
19,attributes
20,of
21,the
22,xpath
23,and
24,text
25,of
26,that
27,tag
28,.
29,I
30,ran
31,into
32,a
33,problem
34,when
35,the
36,text
37,of
38,the
39,tag
40,has
41,either
42,single
43,-quotes(')
44,or
45,double
46,"-quotes("")"
47,and
48,I
49,'ve
50,exhausted
51,all
52,my
53,options
54,.
55,Here
56,'s
57,a
58,sample
59,object
60,I
61,created
62,Here
63,is
64,the
65,snippet
66,of
67,code
68,and
69,then
70,different
71,variations
72,of
73,the
74,variable
75,being
76,read
77,in
78,self
79,.text
80,is
81,basically
82,the
83,expected
84,text
85,of
86,the
87,tag
88,","
89,in
90,this
91,"case: Here is my 'test' ""string""
this fails when i try to use the xpath method of the HTMLParser object
Reason is because the xpath that it gets is this '/html/body/p[starts-with(.,'Here is my 'test' ""string""')"
92,and
93,1=1
94,]'
95,How
96,can
97,I
98,properly
99,escape
100,the
101,single
102,and
103,double
104,quotes
105,from
106,the
107,self
108,.text
109,variable
110,?
111,I
112,'ve
113,tried
114,triple
115,quoting
116,","
117,wrapping
118,self
119,.text
120,in
121,repr
122,"(),"
123,or
124,doing
125,a
126,re
127,.sub
128,or
129,string
130,.replace
131,escaping
132,'
133,and
134,""""
135,with
136,\'
137,and
138,"\"""
