,0
0,Consider
1,the
2,following
3,cases
4,:
5,If
6,you
7,want
8,a
9,unicode
10,string
11,","
12,and
13,you
14,already
15,have
16,a
17,unicode
18,string
19,","
20,you
21,need
22,do
23,nothing
24,.
25,If
26,you
27,want
28,a
29,bytestring
30,","
31,and
32,you
33,already
34,have
35,a
36,bytestring
37,","
38,you
39,need
40,do
41,nothing
42,.
43,If
44,you
45,have
46,a
47,unicode
48,string
49,and
50,want
51,a
52,bytestring
53,","
54,you
55,encode
56,it
57,.
58,If
59,you
60,have
61,a
62,bytestring
63,and
64,want
65,a
66,unicode
67,string
68,","
69,you
70,decode
71,it
72,.
73,In
74,none
75,of
76,these
77,cases
78,is
79,it
80,appropriate
81,to
82,encode
83,or
84,decode
85,more
86,than
87,once
88,.
