,0
0,I
1,'m
2,currently
3,using
4,the
5,staticfiles_urlpatterns
6,to
7,serve
8,static
9,files
10,in
11,development
12,","
13,as
14,recommended
15,","
16,but
17,I
18,'m
19,getting
20,404
21,'s
22,on
23,the
24,static
25,files
26,for
27,a
28,particular
29,app
30,I
31,'m
32,using
33,and
34,not
35,sure
36,why
37,...
38,turning
39,on
40,directory
41,indexes
42,for
43,all
44,the
45,static
46,files
47,would
48,be
49,cool
50,if
51,its
52,possible
53,.
54,I
55,noticed
56,the
57,'show_indexes'
58,option
59,for
60,serving
61,some
62,types
63,of
64,static
65,files
66,.
67,Is
68,it
69,possible
70,to
71,write
72,my
73,debug
74,-only
75,url
76,conf
77,in
78,a
79,way
80,that
81,enables
82,this
83,across
84,the
85,board
86,for
87,my
88,static
89,files
90,in
91,development
92,?
