,0
0,The
1,Perl
2,implementation
3,uses
4,the
5,mmap
6,system
7,call
8,.
9,What
10,that
11,call
12,does
13,is
14,establish
15,a
16,pointer
17,which
18,to
19,the
20,process
21,appears
22,to
23,be
24,a
25,normal
26,segment
27,of
28,memory
29,or
30,buffer
31,to
32,the
33,program
34,.
35,It
36,maps
37,the
38,contents
39,of
40,a
41,file
42,to
43,a
44,region
45,of
46,memory
47,.
48,There
49,are
50,performances
51,advantages
52,of
53,doing
54,this
55,vs
56,normal
57,file
58,IO
59,(read)
60,-
61,one
62,is
63,that
64,there
65,are
66,no
67,user
68,-space
69,library
70,calls
71,necessary
72,to
73,get
74,access
75,to
76,the
77,data
78,","
79,another
80,is
81,that
82,there
83,are
84,often
85,less
86,copy
87,operations
88,necessary
89,(eg:
90,moving
91,data
92,between
93,kernel
94,and
95,user
96,space
97,).
98,Perl
99,'s
100,strings
101,and
102,regular
103,expressions
104,are
105,8
106,-bit
107,byte
108,based
109,(as
110,opposed
111,to
112,utf16
113,for
114,Java
115,for
116,example
117,"),"
118,so
119,Perl
120,'s
121,native
122,'character
123,type
124,'
125,is
126,the
127,same
128,encoding
129,of
130,the
131,mmapped
132,file
133,.
134,When
135,the
136,regular
137,expression
138,engine
139,then
140,operates
141,on
142,the
143,mmap
144,backed
145,variable
146,","
147,it
148,is
149,directly
150,accessing
151,the
152,file
153,data
154,via
155,the
156,mamped
157,memory
158,region
159,-
160,without
161,going
162,through
163,Perl
164,'s
165,IO
166,functions
167,","
168,or
169,even
170,libc
171,'s
172,IO
173,functions
174,.
175,The
176,mmap
177,is
178,probably
179,largely
180,responsible
181,for
182,the
183,performance
184,difference
185,vs
186,the
187,Python
188,version
189,using
190,the
191,normal
192,Python
193,IO
194,libraries
195,-
196,which
197,additionally
198,introduce
199,the
200,overhead
201,of
202,looking
203,for
204,line
205,breaks
206,.
207,The
208,Perl
209,program
210,also
211,supports
212,a
213,-J
214,to
215,parallelize
216,the
217,processing
218,","
219,where
220,the
221,oepen
222,"""-|"""
223,causes
224,a
225,fork
226,()
227,where
228,the
229,file
230,handle
231,in
232,the
233,parent
234,is
235,to
236,the
237,child
238,'s
239,stdout
240,.
241,The
242,child
243,processes
244,serialize
245,their
246,results
247,to
248,stdout
249,and
250,the
251,parent
252,de
253,-serializes
254,them
255,to
256,coordinate
257,and
258,summarize
259,the
260,results
261,.
