,0
0,Lets
1,say
2,i
3,have
4,2
5,lists
6,:
7,How
8,do
9,i
10,check
11,if
12,first
13,element
14,in
15,a
16,can
17,found
18,in
19,first
20,element
21,of
22,b
23,?
