,0
0,I
1,have
2,been
3,working
4,on
5,a
6,personal
7,"""how-to"""
8,guide
9,","
10,chronicling
11,and
12,keeping
13,a
14,journal
15,of
16,my
17,studies
18,as
19,I
20,go
21,along
22,.
23,I
24,now
25,have
26,a
27,","
28,almost
29,too
30,long
31,block
32,of
33,code
34,that
35,","
36,when
37,I
38,'ve
39,encountered
40,this
41,length
42,of
43,code
44,myself
45,","
46,its
47,always
48,frustrating
49,trying
50,to
51,highlight
52,JUST
53,the
54,block
55,without
56,it
57,highlighting
58,the
59,whole
60,page
61,","
62,or
63,not
64,enough
65,.
66,So
67,","
68,my
69,question
70,is
71,","
72,for
73,rst
74,(reStructuredText)
75,..
76,code
77,"-block::'s,"
78,is
79,there
80,an
81,add
82,-on
83,or
84,a
85,way
86,to
87,add
88,in
89,a
90,copy
91,button
92,","
93,for
94,automatic
95,highlighting
96,or
97,automatically
98,adding
99,the
100,text
101,to
102,the
103,users
104,clipboard
105,?
106,Or
107,would
108,this
109,be
110,a
111,more
112,html
113,-literal
114,type
115,of
116,code
117,I
118,'d
119,have
120,to
121,include
122,in
123,the
124,build
125,and
126,reference
127,it
128,in
129,the
130,code
131,block
132,?
133,If
134,so
135,","
136,what
137,would
138,something
139,like
140,that
141,look
142,like
143,as
144,well
145,?
