,0
0,You
1,want
2,to
3,import the
4,User
5,modules
6,in
7,the
8,package
9,__init__
10,.py
11,files
12,to
13,make
14,them
15,available
16,as
17,attributes
18,.
19,So
20,in
21,both
22,Helper
23,/__init_.py
24,and
25,Controller
26,/__init__.py
27,add
28,:
29,This
30,makes
31,the
32,module
33,an
34,attribute
35,of
36,the
37,package
38,and
39,you
40,can
41,now
42,refer
43,to
44,it
45,as
46,such
47,.
48,Alternatively
49,","
50,you
51,'d
52,have
53,to
54,import the
55,modules
56,themselves
57,in
58,full
59,:
60,so
61,refer
62,to
63,them
64,with
65,their
66,full
67,names
68,.
69,Another
70,option
71,is
72,to
73,rename
74,the
75,imported
76,name
77,with
78,as
79,:
