,0
0,Facebook
1,needed
2,a
3,scalable
4,server
5,so
6,they
7,wrote
8,Tornado
9,(which
10,uses
11,async
12,).
13,Twisted
14,is
15,also
16,famously
17,scalable
18,(it
19,also
20,uses
21,async
22,).
23,Gunicorn
24,is
25,also
26,a
27,top
28,performer
29,(it
30,uses
31,multiple
32,processes
33,).
34,None
35,of
36,the
37,fast
38,","
39,scalable
40,tools
41,that
42,I
43,know
44,about
45,uses
46,threading
47,.
48,An
49,easy
50,way
51,to
52,experiment
53,with
54,the
55,different
56,approaches
57,is
58,to
59,start
60,with
61,the
62,SocketServer
63,module
64,in
65,the
66,standard
67,"library: http://docs.python.org/library/socketserver.html .  It lets you easily switch approaches by alternately inheriting from either ThreadingMixin or ForkingMixin.
Also, if you're interested in learning about the async approach, the easiest way to build your understanding is to read a blog post discussing the implementation of Tornado:  http://golubenco.org/2009/09/19/understanding-the-code-inside-tornado-the-asynchronous-web-server-powering-friendfeed/
Good luck and happy computing :-)"
