,0
0,I
1,used
2,pychart
3,and
4,thought
5,it
6,was
7,very
8,straightforward
9,.
10,http
11,://home.gna.org/pychart/
12,It
13,'s
14,all
15,native
16,python
17,and
18,does
19,not
20,have
21,a
22,busload
23,of
24,dependencies
25,.
26,I
27,'m
28,sure
29,matplotlib
30,is
31,lovely
32,but
33,I
34,'d
35,be
36,downloading
37,and
38,installing
39,for
40,days
41,and
42,I
43,just
44,want
45,one
46,measley
47,bar
48,chart
49,!
50,It
51,doesn
52,'t
53,seem
54,to
55,have
56,been
57,updated
58,in
59,a
60,few
61,years
62,but
63,hey
64,it
65,works
66,!
