,0
0,I
1,decided
2,I
3,want
4,to
5,do
6,some
7,GUI
8,programming
9,with
10,Python
11,Tkinter
12,",and"
13,I
14,wanted
15,to
16,start
17,with
18,a
19,Text
20,Editor
21,.I've
22,written
23,some
24,code
25,and
26,everything
27,seems
28,to
29,be
30,looking
31,fine
32,but
33,I
34,have
35,trouble
36,inserting
37,text
38,to
39,the
40,Text
41,widget
42,.It
43,doesn
44,'t
45,insert
46,all
47,lines
48,just
49,a
50,few
51,.Anyone
52,seems
53,to
54,know
55,the
56,answer
57,?I'm
58,starting
59,with
60,Tkinter
61,and
62,I
63,might
64,move
65,to
66,PyQT
67,.I
68,want
69,to
70,use
71,Python
72,2
73,".7,so"
74,please
75,don
76,'t
77,post
78,Python
79,3
80,.x
81,asnwers
82,.Thanks
