,0
0,Firstly
1,","
2,the
3,thing
4,to
5,remember
6,is
7,that
8,these
9,classes
10,are
11,representations
12,of
13,underlying
14,database
15,tables
16,.
17,A
18,ForeignKey
19,field
20,in
21,a
22,Django
23,model
24,represents
25,a
26,one
27,-to-many
28,relationship
29,in
30,the
31,database
32,","
33,with
34,an
35,_id
36,field
37,representing
38,the
39,ID
40,of
41,another
42,table
43,.
44,Those
45,tables
46,are
47,themselves
48,independent
49,","
50,but
51,are
52,linked
53,via
54,the
55,FK
56,field
57,(and
58,the
59,relevant
60,index
61,constraint
62,","
63,if
64,the
65,database
66,supports
67,them
68,).
69,That
70,said
71,","
72,in
73,your
74,Car
75,model
76,manufacturer
77,is
78,a
79,required
80,field
81,(because
82,you
83,haven
84,'t
85,defined
86,it
87,as
88,null=True
89,).
90,So
91,when
92,you
93,create
94,a
95,Car
96,","
97,you
98,must
99,point
100,it
101,at
102,an
103,already
104,existing
105,Manufacturer
106,-
107,and
108,that
109,manufacturer
110,must
111,have
112,been
113,saved
114,already
115,","
116,so
117,that
118,Django
119,can
120,populate
121,the
122,underlying
123,manufacturer_id
124,field
125,with
126,the
127,ID
128,of
129,the
130,related
131,object
132,Because
133,Django
134,is
135,aware
136,of
137,the
138,foreign
139,key
140,relationship
141,between
142,the
143,two
144,objects
145,","
146,you
147,can
148,use
149,them
150,when
151,querying
152,.
153,In
154,SQL
155,this
156,would
157,be
158,done
159,via
160,"JOINs: Django gives you a special syntax to do queries across those joins, via double underscores. So, for example, if you wanted to get all the cars made by a manufacturer created in 1990 (assuming that's what you mean by the company_created field)"
161,","
162,you
163,would
164,do
165,this
166,:
167,Django
168,translates
169,this
170,into
171,something
172,like
173,""":"
174,If
175,you
176,already
177,have
178,your
179,"""civic"""
180,instance
181,and
182,just
183,want
184,to
185,get
186,access
187,to
188,the
189,related
190,data
191,","
192,this
193,is
194,pure
195,Python
196,object
197,access
198,:
199,civic
200,.manufacturer
201,is
202,the
203,related
204,Manufacturer
205,object
206,","
207,so
208,you
209,can
210,simply
211,do
212,civic
213,.manufacturer.company_created
214,to
215,get
216,the
217,relevant
218,data
219,.
220,Again
221,","
222,Django
223,translates
224,that
225,into
226,the
227,database
228,access
229,","
230,but
231,from
232,your
233,point
234,of
235,view
236,this
237,is
238,simple
239,object
240,composition
241,.
242,Note
243,that
244,really
245,all
246,this
247,is
248,fully
249,explained
250,in
251,the
252,tutorial
253,","
254,with
255,relationships
256,between
257,Poll
258,and
259,Choice
260,which
261,exactly
262,match
263,your
264,Manufacturer
265,and
266,Car
267,models
268,.
