,0
0,Build
1,lists
2,of
3,matched
4,lines
5,-
6,several
7,"flavors:
Build generator of matched lines (memory efficient)"
8,:
9,Print
10,all
11,matching
12,lines
13,(find
14,all
15,matches
16,first
17,","
18,then
19,print
20,them
21,):
22,Print
23,all
24,matching
25,lines
26,(print
27,them
28,lazily
29,","
30,as
31,we
32,find
33,them
34,)
35,Generators
36,(produced
37,by
38,yield
39,)
40,are
41,your
42,friends
43,","
44,especially
45,with
46,large
47,files
48,that
49,don
50,'t
51,fit
52,into
53,memory
54,.
