,0
0,pandas
1,.DataFrame.drop
2,takes
3,level
4,as
5,an
6,optional
7,argument
8,df
9,".drop('1995-96',"
10,level
11,='start')
12,As
13,of
14,v0
15,".18.1,"
16,its
17,docstring
18,says
19,:
