,0
0,tf
1,.get_variable()
2,won
3,'t
4,work
5,to
6,get
7,an
8,operation
9,.
10,Therefore
11,","
12,I
13,would
14,define
15,a
16,new
17,variable
18,storing
19,tf
20,".maximum(1,2)"
21,to
22,retrieve
23,it
24,"later:
Note that you need to define b using tf.get_variable()"
25,in
26,order
27,to
28,retrieve
29,it
30,later
31,.
